Data,Hora,TempBulboSeco,UmidadeRelativa
11/04/1999,1800,21.2,75
12/04/1999,0,16.7,85
12/04/1999,1200,17.1,94
12/04/1999,1800,23.8,72
13/04/1999,0,19.5,96
13/04/1999,1200,18.7,93
13/04/1999,1800,23,73
14/04/1999,0,20.1,93
14/04/1999,1200,19.5,94
14/04/1999,1800,20.8,85
15/04/1999,0,18.5,97
15/04/1999,1200,17.3,95
15/04/1999,1800,21.4,86
16/04/1999,0,16.2,96
16/04/1999,1200,16.7,91
16/04/1999,1800,19.7,84
17/04/1999,0,12.7,91
17/04/1999,1200,4.9,71
17/04/1999,1800,13.7,56
18/04/1999,0,8.7,75
18/04/1999,1200,5.9,75
18/04/1999,1800,16.3,61
19/04/1999,0,11.1,87
19/04/1999,1200,9.3,83
19/04/1999,1800,21,56
20/04/1999,0,14.6,89
20/04/1999,1200,11.1,89
20/04/1999,1800,20.3,63
21/04/1999,0,17,79
21/04/1999,1200,14,95
21/04/1999,1800,21.7,79
22/04/1999,0,16.9,95
22/04/1999,1200,16.3,86
22/04/1999,1800,23.6,71
23/04/1999,0,15.9,93
23/04/1999,1200,16,86
23/04/1999,1800,24.1,66
24/04/1999,0,17.1,94
24/04/1999,1200,12.9,95
24/04/1999,1800,24.4,64
25/04/1999,0,16.7,91
25/04/1999,1200,14.2,89
25/04/1999,1800,22.3,63
26/04/1999,0,15.7,91
26/04/1999,1200,15.3,96
26/04/1999,1800,19.3,82
27/04/1999,0,14.3,94
27/04/1999,1200,15.3,89
27/04/1999,1800,18.1,84
28/04/1999,0,14.5,91
28/04/1999,1200,14.3,97
28/04/1999,1800,20.3,79
29/04/1999,0,15.6,94
29/04/1999,1200,14.1,93
29/04/1999,1800,23.5,68
30/04/1999,0,17.4,93
30/04/1999,1200,16.7,91
30/04/1999,1800,16.9,81
01/05/1999,0,16,92
01/05/1999,1200,14.2,98
01/05/1999,1800,24.4,66
02/05/1999,0,16.7,96
02/05/1999,1200,14.2,98
02/05/1999,1800,23.5,66
03/05/1999,0,16.4,95
03/05/1999,1200,16.1,87
03/05/1999,1800,24.2,57
04/05/1999,0,17.3,93
04/05/1999,1200,16.6,90
04/05/1999,1800,24.2,63
05/05/1999,0,19.5,85
05/05/1999,1200,16.3,89
05/05/1999,1800,24,65
06/05/1999,0,20.1,88
06/05/1999,1200,16.3,97
06/05/1999,1800,17.9,91
07/05/1999,0,17.3,93
07/05/1999,1200,15.9,87
07/05/1999,1800,20.6,56
08/05/1999,0,14.3,89
08/05/1999,1200,11.7,85
08/05/1999,1800,19.5,71
09/05/1999,0,14,94
09/05/1999,1200,13.3,94
09/05/1999,1800,17.2,80
10/05/1999,0,13.4,97
10/05/1999,1200,14.1,97
10/05/1999,1800,19.3,81
11/05/1999,0,15.3,93
11/05/1999,1200,14.5,94
11/05/1999,1800,21.8,68
12/05/1999,0,17.1,93
12/05/1999,1200,14,92
12/05/1999,1800,21.3,64
13/05/1999,0,15.3,97
13/05/1999,1200,11.1,98
13/05/1999,1800,17.6,75
14/05/1999,0,10.9,94
14/05/1999,1200,10,96
14/05/1999,1800,13.3,86
15/05/1999,0,10.7,97
15/05/1999,1200,11.9,97
15/05/1999,1800,15.9,82
16/05/1999,0,12.5,97
16/05/1999,1200,11.1,97
16/05/1999,1800,19.3,68
