Data,Hora,TempBulboSeco,UmidadeRelativa
01/06/1999,1200,25,92
01/06/1999,1800,30.2,78
02/06/1999,0,27.2,89
02/06/1999,1200,26.2,98
02/06/1999,1800,25,95
03/06/1999,0,24,98
03/06/1999,1200,25.2,97
03/06/1999,1800,30.2,83
04/06/1999,0,26,94
04/06/1999,1200,26.8,94
04/06/1999,1800,26.2,92
05/06/1999,0,24.8,97
05/06/1999,1200,24.6,98
05/06/1999,1800,28.4,87
06/06/1999,0,25,94
06/06/1999,1200,25.4,91
06/06/1999,1800,28.4,85
07/06/1999,0,26.6,89
07/06/1999,1200,25,94
07/06/1999,1800,24.6,90
08/06/1999,0,24,95
08/06/1999,1200,25,94
08/06/1999,1800,30.4,79
09/06/1999,0,25.8,95
09/06/1999,1200,26,94
09/06/1999,1800,30.2,79
10/06/1999,0,27,91
10/06/1999,1200,27.4,91
10/06/1999,1800,31.6,74
11/06/1999,0,27,89
11/06/1999,1200,26.4,92
11/06/1999,1800,31.4,75
12/06/1999,0,27,87
12/06/1999,1200,26.4,94
12/06/1999,1800,28.6,86
13/06/1999,0,24.8,94
13/06/1999,1200,25,94
13/06/1999,1800,30.2,81
14/06/1999,0,27.4,85
14/06/1999,1200,24.4,94
14/06/1999,1800,30.8,85
15/06/1999,0,26,94
15/06/1999,1200,26,95
15/06/1999,1800,32,71
16/06/1999,0,26,94
16/06/1999,1200,25,95
16/06/1999,1800,28.4,83
17/06/1999,0,25.8,95
17/06/1999,1200,25.8,92
17/06/1999,1800,30.4,77
18/06/1999,0,25.8,95
18/06/1999,1200,26.4,94
18/06/1999,1800,27,88
19/06/1999,0,26,92
19/06/1999,1200,27,88
19/06/1999,1800,30.4,79
20/06/1999,0,27.2,89
20/06/1999,1200,27.2,89
20/06/1999,1800,26.6,88
21/06/1999,0,25.8,92
21/06/1999,1200,25.2,98
21/06/1999,1800,28.2,90
22/06/1999,0,25.8,95
22/06/1999,1200,27.4,87
22/06/1999,1800,31.2,77
23/06/1999,0,26.6,95
23/06/1999,1200,27,87
23/06/1999,1800,31.2,77
24/06/1999,0,25.6,92
