Data,Hora,TempBulboSeco,UmidadeRelativa
22/10/2002,1800,26.1,75
23/10/2002,0,21.8,80
23/10/2002,1200,20.6,86
23/10/2002,1800,23.2,67
24/10/2002,0,21.4,79
24/10/2002,1200,23.1,72
24/10/2002,1800,29.2,53
25/10/2002,0,24.1,66
25/10/2002,1200,24.6,66
25/10/2002,1800,30.1,53
26/10/2002,0,26.2,68
26/10/2002,1200,26.6,77
26/10/2002,1800,31.1,56
27/10/2002,0,26.4,74
27/10/2002,1200,28.1,64
27/10/2002,1800,29,59
28/10/2002,0,25,78
28/10/2002,1200,27.6,68
28/10/2002,1800,28,65
29/10/2002,0,24.4,83
29/10/2002,1200,28.2,70
29/10/2002,1800,31.3,59
30/10/2002,0,28.1,75
30/10/2002,1200,25.4,84
30/10/2002,1800,26.5,74
31/10/2002,0,25.6,82
31/10/2002,1200,23.9,87
31/10/2002,1800,25.5,77
01/11/2002,0,23,88
01/11/2002,1200,24.7,75
01/11/2002,1800,26.8,67
02/11/2002,0,23.3,82
02/11/2002,1200,24.4,80
02/11/2002,1800,27.2,69
03/11/2002,0,23.6,80
03/11/2002,1200,26.3,68
03/11/2002,1800,28,58
04/11/2002,0,24.4,82
04/11/2002,1200,28.3,67
04/11/2002,1800,36.4,45
05/11/2002,0,29,61
05/11/2002,1200,23.4,78
05/11/2002,1800,24.2,83
06/11/2002,0,21.6,92
06/11/2002,1200,20,94
06/11/2002,1800,20.3,91
07/11/2002,0,21,72
07/11/2002,1200,19.1,88
07/11/2002,1800,22.9,65
08/11/2002,0,19.7,84
08/11/2002,1200,21.8,76
08/11/2002,1800,25.1,54
09/11/2002,0,21,71
09/11/2002,1200,24,63
09/11/2002,1800,28.3,56
10/11/2002,0,25.1,66
10/11/2002,1200,27.4,58
10/11/2002,1800,38.2,36
11/11/2002,0,30.9,57
11/11/2002,1200,28.4,71
11/11/2002,1800,32.8,46
12/11/2002,0,26.8,78
12/11/2002,1200,24.3,82
12/11/2002,1800,25.4,81
