Data,Hora,TempBulboSeco,UmidadeRelativa
02/04/1999,1200,29.4,68
02/04/1999,1800,30.9,61
03/04/1999,0,26.6,79
03/04/1999,1200,29.1,65
03/04/1999,1800,30.8,68
04/04/1999,0,27.8,83
04/04/1999,1200,29.3,70
04/04/1999,1800,28.8,74
05/04/1999,0,26.5,82
05/04/1999,1200,27.6,79
05/04/1999,1800,28.3,73
06/04/1999,0,26.2,89
06/04/1999,1200,27.9,77
06/04/1999,1800,28.4,71
07/04/1999,0,25.4,83
07/04/1999,1200,28,65
07/04/1999,1800,28.4,65
08/04/1999,0,25.9,83
08/04/1999,1200,27.9,73
08/04/1999,1800,29.8,68
09/04/1999,0,25.8,85
09/04/1999,1200,28.4,61
09/04/1999,1800,27.8,70
10/04/1999,0,23.8,92
10/04/1999,1200,24.2,81
10/04/1999,1800,26.8,60
11/04/1999,0,22.8,82
11/04/1999,1200,24.8,72
11/04/1999,1800,24.8,71
12/04/1999,0,21.3,95
12/04/1999,1200,24.3,81
12/04/1999,1800,27.8,61
13/04/1999,0,24.7,69
13/04/1999,1200,26.2,66
13/04/1999,1800,29.4,58
14/04/1999,0,24.9,75
14/04/1999,1200,26.8,60
14/04/1999,1800,32.2,53
15/04/1999,0,26.6,75
15/04/1999,1200,27.4,73
15/04/1999,1800,31,65
16/04/1999,0,27.1,83
16/04/1999,1200,28.8,64
16/04/1999,1800,31.8,66
17/04/1999,0,26.8,81
17/04/1999,1200,29.8,63
17/04/1999,1800,29.8,72
18/04/1999,0,22.6,89
18/04/1999,1200,21.3,90
18/04/1999,1800,23.4,73
19/04/1999,0,22.8,78
19/04/1999,1200,24.9,75
19/04/1999,1800,25.8,69
20/04/1999,0,24.6,78
20/04/1999,1200,25.9,80
20/04/1999,1800,27.9,75
21/04/1999,0,24.7,85
21/04/1999,1200,26.7,77
21/04/1999,1800,27.9,72
22/04/1999,0,25.8,88
22/04/1999,1200,27.3,71
22/04/1999,1800,26.8,72
23/04/1999,0,23.8,83
23/04/1999,1200,23.9,74
23/04/1999,1800,25.8,62
24/04/1999,0,23.3,79
24/04/1999,1200,24.9,70
24/04/1999,1800,24.9,70
25/04/1999,0,23.7,76
25/04/1999,1200,25.8,66
25/04/1999,1800,25.9,68
26/04/1999,0,23.9,79
26/04/1999,1200,24.4,71
26/04/1999,1800,25.4,59
27/04/1999,0,23.2,68
27/04/1999,1200,23.4,76
27/04/1999,1800,24.6,69
28/04/1999,0,20.9,95
28/04/1999,1200,23.8,75
28/04/1999,1800,25.8,55
29/04/1999,0,23.2,75
29/04/1999,1200,25.2,69
29/04/1999,1800,25.8,77
30/04/1999,0,22.6,94
30/04/1999,1200,22.8,91
30/04/1999,1800,23.9,91
01/05/1999,0,22.9,94
01/05/1999,1200,25,80
01/05/1999,1800,28.8,65
02/05/1999,0,24.4,87
02/05/1999,1200,24.4,78
02/05/1999,1800,26.2,69
03/05/1999,0,23.2,80
03/05/1999,1200,21.9,91
03/05/1999,1800,25.5,76
04/05/1999,0,23.3,83
04/05/1999,1200,26.2,70
04/05/1999,1800,28.8,63
05/05/1999,0,23.4,90
05/05/1999,1200,25.8,69
05/05/1999,1800,28.7,71
06/05/1999,0,24.7,81
06/05/1999,1200,26.8,67
06/05/1999,1800,31.7,49
07/05/1999,0,26.2,76
07/05/1999,1200,27.7,65
07/05/1999,1800,31.3,61
08/05/1999,0,26.9,80
08/05/1999,1200,24.8,73
08/05/1999,1800,23.7,82
09/05/1999,0,22.7,79
09/05/1999,1200,23.1,73
09/05/1999,1800,24.9,63
10/05/1999,0,22.4,77
10/05/1999,1200,23.5,75
10/05/1999,1800,25.3,65
11/05/1999,0,22.8,77
11/05/1999,1200,24.8,75
11/05/1999,1800,26.2,73
12/05/1999,0,22.6,88
12/05/1999,1200,26.2,71
12/05/1999,1800,28.3,67
13/05/1999,0,24.4,86
13/05/1999,1200,23.9,78
13/05/1999,1800,24.7,69
14/05/1999,0,21.8,79
14/05/1999,1200,23,60
14/05/1999,1800,23.9,59
15/05/1999,0,21.3,64
15/05/1999,1200,20.2,79
15/05/1999,1800,23.3,59
16/05/1999,0,19.5,88
16/05/1999,1200,21.6,76
16/05/1999,1800,24.6,63
17/05/1999,0,20.4,83
17/05/1999,1200,20.9,84
17/05/1999,1800,24.9,64
18/05/1999,0,21.3,81
18/05/1999,1200,22.9,77
18/05/1999,1800,26.8,61
19/05/1999,0,22.7,82
19/05/1999,1200,23.8,70
19/05/1999,1800,28.8,62
20/05/1999,0,23.2,68
20/05/1999,1200,26.3,57
20/05/1999,1800,32.8,37
21/05/1999,0,22.3,86
21/05/1999,1200,23.1,46
21/05/1999,1800,24.8,50
22/05/1999,0,22.7,67
22/05/1999,1200,21.3,67
22/05/1999,1800,22.9,58
23/05/1999,0,20.8,74
23/05/1999,1200,21.8,66
23/05/1999,1800,23.2,68
24/05/1999,0,20.4,88
24/05/1999,1200,23.4,66
24/05/1999,1800,26.9,63
25/05/1999,0,22.8,78
25/05/1999,1200,23.8,52
25/05/1999,1800,24.8,58
26/05/1999,0,21.4,78
